username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
klinksurabaya;2018-10-20 10:36;0;0;"Selama kita memiliki tujuan besar untuk dicapai, tidak pantas patah semangat di tengah jalan. Ingat! Tidak ada sukses sejati bisa diraih tanpa melalui hambatan!";;;;"1053490197512445952";https://twitter.com/klinksurabaya/status/1053490197512445952
PluvioSynds;2018-10-20 10:30;0;1;"Heilo mbak desta Stay healthy and always be happy sampai akhir ya. Semangat terus ya mbak. Oiya, ultahnya bentar lagi ya? Happy birthday for you. Jgn nyerah, jgn patah semangat, and you're not alone loh mbak. 언니 사랑해요, btw, thx a lot for this GA # Hannydew_2ndGiveaway";;;#;"1053488566473449472";https://twitter.com/PluvioSynds/status/1053488566473449472
Heero_Yuy000;2018-10-20 10:21;0;0;""Saya tidak patah semangat, karena setiap usaha yang salah adalah satu langkah maju." - Thomas Alfa Edison-";;;;"1053486355492175872";https://twitter.com/Heero_Yuy000/status/1053486355492175872
AUTOTLS;2018-10-20 10:20;0;0;"[TLS] jangan patah semangat lagi yaa, jangan sampe kejadian yang dulu keulang. semoga sukses dan bisa bahagiain mamah kamu seperti yang kamu pernah bilang ke aku. jaga kesehatannya, semoga bahagia ya—! buat kamu, yang entah dimana dan bagaimana kabarnya sekarang.";;;;"1053486053225455618";https://twitter.com/AUTOTLS/status/1053486053225455618
yxchoco;2018-10-20 10:12;0;0;"Semangat ya sender jangan patah semangat! Temen kakakku dia nyoba tni-polri gagal udh berapa kali tapi skrg alhamdulillah keterima di polri Kamu pasti bisa sendernim";;;;"1053483959726747653";https://twitter.com/yxchoco/status/1053483959726747653
hanifluthfi2f;2018-10-20 10:01;0;5;"Semangaatss erikacaang untuk kegiatan nyaa, jangan patah semangat ...hehe";;;;"1053481179570044928";https://twitter.com/hanifluthfi2f/status/1053481179570044928
nadzaw_;2018-10-20 09:59;0;0;"alhamdulillah smngt nder jngn patah semangat yaaa pen peluk sendernyaaa";;;;"1053480816213286913";https://twitter.com/nadzaw_/status/1053480816213286913
seoulstory_rp;2018-10-20 09:22;8;0;"Selamat pagi, SEOULMATEs! Melihat lumayan banyak yang terdeportasi dari Seoul Story, Fighters turut bersedih karena terpaksa berpisah dengan mereka untuk sementara waktu. Tapi kalian tidak boleh patah semangat! Kita akan bersama-sama menunggu mereka kembali ke rumah, ya?";;;;"1053471477960327170";https://twitter.com/seoulstory_rp/status/1053471477960327170
infoalkitab;2018-10-20 09:17;0;0;"http://alkitab.web.id | Mazmur 34:18 TUHAN dekat pada orang yang berkecil hati; Ia menyelamatkan orang yang patah semangat.";;;;"1053470114270625792";https://twitter.com/infoalkitab/status/1053470114270625792
NSubandono;2018-10-20 09:09;0;0;"Jangan patah semangat.";;;;"1053468328637825024";https://twitter.com/NSubandono/status/1053468328637825024
___klikmaya;2018-10-20 08:56;61;156;"Buat kamu yang tadi pagi minta di semangatin aku karena lagi patah semangat, yak mari kita nikmatin lagu ini walau cuma bisa 2 menit pic.twitter.com/zptzrYB3nF";;;;"1053464933009043456";https://twitter.com/___klikmaya/status/1053464933009043456
ilmannafi_an;2018-10-20 08:50;0;0;"Terus menyala lur semangatnya. Jangan pernah ragu dan patah semangat, kami mendukungmu sib....";;;;"1053463556304265216";https://twitter.com/ilmannafi_an/status/1053463556304265216
_vorfreude;2018-10-20 08:49;0;0;"semangat mas sendeeer banyak yg lebih baik dr dia kok! jgn patah semangat yaa have a nice weekend!!";;;;"1053463170214313984";https://twitter.com/_vorfreude/status/1053463170214313984
atletbobo;2018-10-20 08:46;0;0;"Semangat nder, jangan patah semangat okay? Mati satu tumbuh seribu. Jangan sedih kelamaan, gak baik juga k.";;;;"1053462330124587008";https://twitter.com/atletbobo/status/1053462330124587008
0KTAMA;2018-10-20 08:43;0;0;"Selamat pagi generasi yang mudah patah semangat";;;;"1053461728300687360";https://twitter.com/0KTAMA/status/1053461728300687360
DouglasMarbun;2018-10-20 08:31;0;0;"Wadaww....Banya tmn yg apply di diplomat, Kemenlu. Nda patah semangat walaupun thn lalu gagal...ntapp";;;;"1053458714282274816";https://twitter.com/DouglasMarbun/status/1053458714282274816
menghalu_exo;2018-10-20 08:28;2;4;"S: kenapa kamu kesini lagi? Bukankah hubungan kita sudah berakhir? Y/n: aku kesini mw jelasin k kamu, semua itu salah paham S: kau pelukan mesra dg kakakku kau bilang salah paham? Y/n: maafkan aku, aku hanya memberikan pelukan semangat karna kakakmu patah hati S: pergi dr sini! pic.twitter.com/ox4AxRqCrn";;;;"1053457953674559488";https://twitter.com/menghalu_exo/status/1053457953674559488
dadoongies;2018-10-20 08:06;0;0;"jikalau kata teman-teman lain telat, mungkin kamu bisa cari cabor yang tidak memandang latihan dari kecil, nder. jangan patah semangat ya";;;;"1053452279506886657";https://twitter.com/dadoongies/status/1053452279506886657
Arnazi74;2018-10-20 07:53;0;0;"Wkwkwk.. curhat nih ye... tetep semangat Pak Jokowi. Tanggung 1 periode lagi. Ojo kalah karo Pak @ SBYudhoyono . Tetap amanah...Nabi aja banyak yg musuhi, apalagi Sampean. Ojo patah semangat... # JokowiLagi";;@;#;"1053449178926395392";https://twitter.com/Arnazi74/status/1053449178926395392
EDjuniarto;2018-10-20 07:45;0;0;"Iy. Karena ngapa2in dlm keadaan patah hati itu susah. :) Semangat mb. Kalau orang lain bisa move on mb nya jg pasti bisa.";;;;"1053447052812705793";https://twitter.com/EDjuniarto/status/1053447052812705793
lovatiq18;2018-10-20 07:18;0;0;"Gagal itu gapapa. Yang penting jangan patah semangat, jalan berjuang memang berliku.";;;;"1053440310926163968";https://twitter.com/lovatiq18/status/1053440310926163968
Cicirahayoe;2018-10-20 06:00;0;0;"Ingat hati yang gembira adalah obat, namun semangat yang patah akan mengeringkan tulang.";;;;"1053420696028639232";https://twitter.com/Cicirahayoe/status/1053420696028639232
lewyongdae;2018-10-20 05:52;0;2;"Terus jadilah Ginting seperti yang kita kenal saat ini. Pantang menyerah, ngga patah semangat dan down ketika jutaan hujatan dilimpahkan kepadamu saat kamu kalah, stay cool, sayang Jojo dan Ihsan (iya ini penting banget, gue sayang kalian satu paket), dan manis ehe. pic.twitter.com/E381enQy2C";;;;"1053418721186725888";https://twitter.com/lewyongdae/status/1053418721186725888
wretnow;2018-10-20 05:08;0;0;"Aku suka malu mau bilang makasih sama bapak, bapak yg nguatin dari awal padahal , yg waktu jatuh terus ngasih semangat yg selalu ngehibur.Yang terus yakinin kalo jalannya banyak,yg terus yakinin buat ngga patah semangat.I love you bapak *thanks ya aku jadi berani nulis ginian*";;;;"1053407606264352769";https://twitter.com/wretnow/status/1053407606264352769
s__fiana;2018-10-20 04:55;0;2;"Happy 22th birthday @ sinisukaanthony Semangat terus buat setiap pertandingan jangan mudah menyerah &amp; patah semangat Sukses selalu bang onii pic.twitter.com/MSLE5njoo2";;@;;"1053404294655881216";https://twitter.com/s__fiana/status/1053404294655881216
syafiqqahmdnoor;2018-10-20 04:27;0;4;"Kata ustaz .Biar patah hati jangan patah semangat . Semangat yang hilang susah nak cari balik";;;;"1053397141547175936";https://twitter.com/syafiqqahmdnoor/status/1053397141547175936
NiSondak;2018-10-20 04:14;0;0;"Ngomongin tentang cinta.., patah hati boleh.., patah semangat yg ga boleh..! ;)";;;;"1053393863140814848";https://twitter.com/NiSondak/status/1053393863140814848
yehualecmah2;2018-10-20 04:10;0;0;"Pembayaran Hak Bermasalah, Guru di Mimika Kerap Patah Semangat Mengajar https://seputarpapua.com/view/4610-pembayaran_hak_bermasalah_guru_di_mimika_kerap_patah_semangat_mengajar.html …";;;;"1053392971977109506";https://twitter.com/yehualecmah2/status/1053392971977109506
Ezra_Benington;2018-10-20 03:31;0;0;"Kadang bikin patah semangat kadang bikin iri yah namanya sama mereka";;;;"1053383235080581120";https://twitter.com/Ezra_Benington/status/1053383235080581120
ziunt_;2018-10-20 03:30;0;0;"Jangan patah semangat";;;;"1053383001197821952";https://twitter.com/ziunt_/status/1053383001197821952
anisizzatii__;2018-10-20 03:27;0;0;"Jika tidak ada patah semangat . Tidak ada lah yang namanya bangkit semula .";;;;"1053382165877030913";https://twitter.com/anisizzatii__/status/1053382165877030913
SandzRyu;2018-10-20 02:55;0;0;"Nana korobi yaoki (Jangan anda patah semangat bila berkali-kali mengalami kegagalan, tabahlah hingga anda berhasil)";;;;"1053374072808067073";https://twitter.com/SandzRyu/status/1053374072808067073
obby_h;2018-10-20 01:08;0;0;"Gpp drpd patah semangat. Ayok....kmu bisa...";;;;"1053347049846923264";https://twitter.com/obby_h/status/1053347049846923264
iolaagnesia;2018-10-20 00:48;0;0;"Terus menulis "Yang Patah Tumbuh Yang Hilang Berganti" "Sampai Jadi Debu" dan banyak lagu lainnya, sebuah harapan, semangat, rasa percaya bisa bergabung jadi satu antara mau nangis sama senyum bisa hadir bersamaan. Tersentuh";;;;"1053342158374072320";https://twitter.com/iolaagnesia/status/1053342158374072320
leaderwoozi;2018-10-20 00:35;0;0;"Jangan patah semangat dong ayo cirap beibe cirap beibe";;;;"1053338843775098880";https://twitter.com/leaderwoozi/status/1053338843775098880
kwonhoush;2018-10-20 00:34;0;0;"Patah semangat ji. Saya mana punya hati?";;;;"1053338574454579200";https://twitter.com/kwonhoush/status/1053338574454579200
beaireny;2018-10-20 00:28;0;0;"mungkin sekarang belum jodohnya dek. ayo coba lagi jangan patah semangat ))";;;;"1053337166368161792";https://twitter.com/beaireny/status/1053337166368161792
kaningtri1;2018-10-20 00:09;0;0;"Jangan patah semangat";;;;"1053332357522935808";https://twitter.com/kaningtri1/status/1053332357522935808
ConanEdogawa_DC;2018-10-20 00:01;0;0;"Saya tidak patah semangat, karena setiap usaha yang salah adalah satu langkah maju -Thomas Alfa Edison-";;;;"1053330306571231233";https://twitter.com/ConanEdogawa_DC/status/1053330306571231233
sewordcom;2018-10-19 23:48;7;8;"Si kuli ternyata tidak patah semangat juga. Justru dia menyatakan bahwa dirinya sedang menalar dengan akal sehat sesuai pengalaman pribadi. https://seword.com/politik/memalukan-nyebar-hoaks-koordinator-juru-bicara-prabowosandi-diskak-kuli-mrt-BNp1AOHu3 …";;;;"1053327117906149378";https://twitter.com/sewordcom/status/1053327117906149378
aitakattroll;2018-10-19 23:14;0;0;"meskipun receh tetap tidak patah semangat tapi emang koyoe romgyulsun jarang selca bareng/couple kenawhy yaa";;;;"1053318579397881856";https://twitter.com/aitakattroll/status/1053318579397881856
amigo_mansae;2018-10-19 22:54;0;0;"Aku dah putus asa dengan kau... ya aku masih cinta tapi aku dh patah semangat... aku tahu kau bukan yang aku kenal dulu";;;;"1053313518294847488";https://twitter.com/amigo_mansae/status/1053313518294847488
janchucky;2018-10-19 22:36;0;0;"Semangat ya kamu disana. Badai pasti berlalu, dan yang patah pun akan tumbuh. Kamu pasti bisa!";;;;"1053308840819613701";https://twitter.com/janchucky/status/1053308840819613701
xiaokepin;2018-10-19 22:33;0;0;""Maju bersama-sama! Berusaha dengan giat! Selamanya tidak akan patah semangat!!" - Sungmin";;;;"1053308193047080960";https://twitter.com/xiaokepin/status/1053308193047080960
adisatvika;2018-10-19 22:27;0;0;"Persis kaya kata bokap. Tapi ketika di pikir lagi, rasa buat ingin nyusul lebih cepet itu timbul. Antara semangat tapi patah hati. //";;;;"1053306695038849024";https://twitter.com/adisatvika/status/1053306695038849024
Unyil_iis;2018-10-19 22:23;0;0;"Weee patah hatii, patah semangat toh";;;;"1053305725051527170";https://twitter.com/Unyil_iis/status/1053305725051527170
AHDailyProphet;2018-10-19 22:18;0;0;"senyumanku tak akan pernah luntur lagi singing all day long semangat ku tak akan pernah patah lagi dancing all night long senyuman ku tak akan pernah luntur lagi singing all day long semangatku tak akan pernah patah lagi ’cause you bless me up";;;;"1053304395767541760";https://twitter.com/AHDailyProphet/status/1053304395767541760
AHDailyProphet;2018-10-19 22:16;0;0;"senyumanku tak akan pernah luntur lagi singing all day long semangat ku tak akan pernah patah lagi dancing all night long";;;;"1053304007546925056";https://twitter.com/AHDailyProphet/status/1053304007546925056
cigarrefte;2018-10-19 22:03;0;1;"Jgn patah semangat";;;;"1053300729568358400";https://twitter.com/cigarrefte/status/1053300729568358400
sayangoppanim;2018-10-19 22:00;62;48;"BUAT ELF INDONESIA JANGAN PATAH SEMANGAT DONG! SHINDONG AJA UDAH KODE NI KAYAKNYA ADA SS7 DI JAKARTA HAHAHAHAHAH pic.twitter.com/iKDLoDz94C";;;;"1053299936383516673";https://twitter.com/sayangoppanim/status/1053299936383516673
Herlina_Suryadi;2018-10-19 21:52;0;0;"Patah? Semangat! Tak perlu bersedih. Jatuh itu pasti. Namun bangkit adalah sebuah pilihan. Orang Hebat, bukan berarti orang yang tak pernah gagal. Namun, orang… https://www.instagram.com/p/BpHmUC3H00v62BMyDG9Q_O_qLCiJ5nfCkPwQNw0/?utm_source=ig_twitter_share&igshid=1gsb9shdy7mdr …";;;;"1053297960048582656";https://twitter.com/Herlina_Suryadi/status/1053297960048582656
WANGJIHEON;2018-10-19 21:13;0;0;"Papi kafka ga boyeh gitu.. masa patah semangat siyy sini altha semangatin!! Ayoo papi kafka semangat fighting!!! Papi jangan sedih sedih yaaa >~< pic.twitter.com/bAwriJFNbq";;;;"1053287928447721473";https://twitter.com/WANGJIHEON/status/1053287928447721473
tayobisbesar;2018-10-19 21:07;0;0;"Semangat nderr jgn patah semangat mungkin ada alasan knp mereka diemin kamu gitu, semoga kamu dan keluarga kamu dilindungi tuhan ya nderr";;;;"1053286443953475584";https://twitter.com/tayobisbesar/status/1053286443953475584
jeojangforlyf;2018-10-19 20:57;0;0;"Halo kak, sebelumnya terimakasih sudah mengadakan giveaway ini hehe! Semoga kaka dapat menjalan pekerjaan dengan baik dan amanah walaupun kata kaka masih byeongri, tapi perlahan kaka akan menjadi seseorang yang hebat dengan usaha yang kk buat sendiri. Jadi jangan patah semangat";;;;"1053284026881007616";https://twitter.com/jeojangforlyf/status/1053284026881007616
Beni_Official;2018-10-19 20:50;0;0;"Banyak gagal, banyak belajar. Tapi coba dan coba terus. Jangan patah semangat.";;;;"1053282234948415490";https://twitter.com/Beni_Official/status/1053282234948415490
Y00aa;2018-10-19 20:46;0;0;"Emng susah sih cari yg pas.. jgn patah semangat gitu dong dek semangat jgn bosen2 mulu ilahh";;;;"1053281123730579458";https://twitter.com/Y00aa/status/1053281123730579458
ERPETLS;2018-10-19 20:40;1;0;"[RPW] jangan patah semangat lagi yaa, jangan sampe kejadian yang dulu keulang. semoga sukses dan bisa bahagiain mamah kamu seperti yang kamu pernah bilang ke aku. jaga kesehatannya, semoga bahagia ya—! buat kamu, yang entah dimana dan bagaimana kabarnya sekarang.";;;;"1053279632013705217";https://twitter.com/ERPETLS/status/1053279632013705217
MessenjahCloth;2018-10-19 20:30;0;1;"“Hati yang gembira adalah obat yang manjur, tetapi semangat yang patah mengeringkan tulang.” Amsal 17:22";;;;"1053277083793788930";https://twitter.com/MessenjahCloth/status/1053277083793788930
hyeligd;2018-10-19 20:15;0;0;"“aku tidak patah semangat, aku hanya mencari orang yang ada dipikiranku, dan kau yang muncul dipikranku” – City Hunter";;;;"1053273524045934592";https://twitter.com/hyeligd/status/1053273524045934592
AninditaMandy;2018-10-19 20:11;0;0;"Jangan patah semangat.";;;;"1053272471967682560";https://twitter.com/AninditaMandy/status/1053272471967682560
jennpiew;2018-10-19 19:54;0;0;"Mungkin ini harga belum pasti. INA BLINK jangan patah semangat :’)";;;;"1053268248047816706";https://twitter.com/jennpiew/status/1053268248047816706
mikanadira;2018-10-19 19:51;0;0;". . . Kepada penulis kesayangan Kamila, kak # Chiika. ♡ Who had been through a lot while writing as me in this account. Kak Chiika, jangan lupa istirahat! Jangan patah semangat untuk kuliah kakak. Kakak memang gak ada di jurusan yang kakak mau, tapi Mila yakin, ㅡ";;;#;"1053267378463637504";https://twitter.com/mikanadira/status/1053267378463637504
cahaya_inti;2018-10-19 19:51;1;0;"Cinta Dan Rindu Butuh Di Rawat... "Jika Rindu Sudah Tak Lagi Hangat, Sudah Pasti Patah Semangat... Hambar Terasa Meneguk Air Walaupun Air Manis... Jika Tak Ada Rindu, Pasti Tak Ada Cemburu... Cemburu Adalah Tanda Sayankmu Padaku...";;;;"1053267294258753536";https://twitter.com/cahaya_inti/status/1053267294258753536
jenniepkim;2018-10-19 19:49;0;0;"Mungkin ini harga belum pasti. INA BLINK jangan patah semangat :’)";;;;"1053266969271648258";https://twitter.com/jenniepkim/status/1053266969271648258
jiisooya_;2018-10-19 19:46;0;0;"Mungkin ini harga belum pasti. INA BLINK jangan patah semangat :’)";;;;"1053266100941713408";https://twitter.com/jiisooya_/status/1053266100941713408
jendukgie;2018-10-19 19:45;0;0;"Mungkin ini harga belum pasti. INA BLINK jangan patah semangat :’)";;;;"1053265900504338439";https://twitter.com/jendukgie/status/1053265900504338439
jensoo_xoxo;2018-10-19 19:43;0;3;"Mungkin ini harga belum pasti. INA BLINK jangan patah semangat :’)";;;;"1053265436815446016";https://twitter.com/jensoo_xoxo/status/1053265436815446016
AmandaSulistyor;2018-10-19 19:40;0;0;"“aku tidak patah semangat, aku hanya mencari orang yang ada dipikiranku, dan kau yang muncul dipikranku” – City Hunter";;;;"1053264693874151424";https://twitter.com/AmandaSulistyor/status/1053264693874151424
zulhishamyusoff;2018-10-19 19:33;0;1;"Okay aku sebagai bekas senior kau aku bagi semangat dekat kau. MARISSA kau jangan takut jangan gentar lari je ke depan jangan pandang belakang sebab nanti patah semangat bila tahu kau orang terakhir";;;;"1053262887051874304";https://twitter.com/zulhishamyusoff/status/1053262887051874304
febipebiebi;2018-10-19 19:01;0;0;"Kita akan merasa patah hati pada waktunya, dan akan merasakan semangat jatuh cinta pada waktunya. sekarang, lagi patah atau jatuh?";;;;"1053254730535731202";https://twitter.com/febipebiebi/status/1053254730535731202
MetroTVToday;2018-10-19 19:00;55;102;"Meski tinggal di tengah perkebunan sawit, mereka tak patah semangat untuk meraih prestasi & ditambah dukungan dari orang tua, guru, & sekolah di bawah naungan Eka Tjipta Foundation (ETF). # MELIHATINDONESIA “Sekolah di Tengah Kebun” hari Jumat (19/10) pukul 22.30 WIB di @ Metro_TVpic.twitter.com/aOq9a5UhsJ";;@;#;"1053254487136198656";https://twitter.com/MetroTVToday/status/1053254487136198656
rnerkurius;2018-10-19 18:29;0;0;"halo sender! tetep semangat ya~ kamu harus makin buletin tekad kamu, toh kamu juga udh percaya kamu bisa. perkuat niat kamu, jangan males untuk coba lagi, jangan putus asa dan jangan pernah patah semangat!";;;;"1053246665384054784";https://twitter.com/rnerkurius/status/1053246665384054784
WiratechID;2018-10-19 17:30;0;1;"Buah hatimu gak suka sayur? Jangan patah semangat ya!! Kamu bisa kok mengolah sayur menjadi bahan dasar es krim. Yuk mulai persiapkan bahan-bahannya dengan cara mengikuti resep berikut http://bit.ly/ResepEsKrimSayuran … # MesinEskrim # WhereAFactpic.twitter.com/76NxVnBEGd";;;# #;"1053231791715303426";https://twitter.com/WiratechID/status/1053231791715303426
Andre784476651;2018-10-19 17:27;0;0;"Hati yang gembira adalah obat yang baik, tetapi semangat yang patah mengeringkan tulang. Pepatah 17:22";;;;"1053231090322657280";https://twitter.com/Andre784476651/status/1053231090322657280
notperfecrt;2018-10-19 17:19;0;0;"Semangat! Pekerjaan yg jdi jodoh kmu sedang menunggu tuh♡ Jgn patah semangat yaa♡♡";;;;"1053229092328243200";https://twitter.com/notperfecrt/status/1053229092328243200
eindomiegoreng;2018-10-19 16:46;0;0;"Nder, tetep semangat ya! Kamu sama keluarga kamu pasti bisa ngelewatin ini, jangan patah semangat ya nder! God bless you nder";;;;"1053220910126194688";https://twitter.com/eindomiegoreng/status/1053220910126194688
ZahidaZK;2018-10-19 15:40;1;23;"Mereka cuba melemahkan semangat orang orang UMNO dengan pendakwaan terhadap Presiden.. Jangan kita patah semangat.. Teruskan perjuangan.. Saya kagum dengan semangat ditunjukkan oleh para pejuang semua.. Terima... https://www.facebook.com/157894104408949/posts/963891283809223/ …";;;;"1053204271876001793";https://twitter.com/ZahidaZK/status/1053204271876001793
ZahidaZK;2018-10-19 15:37;5;22;"Mereka cuba melemahkan semangat orang orang UMNO dengan pendakwaan terhadap Presiden.. Jangan kita patah semangat.. Teruskan perjuangan.. pic.twitter.com/gC1Jv16Ej6";;;;"1053203503328284677";https://twitter.com/ZahidaZK/status/1053203503328284677
ZahidaZK;2018-10-19 15:34;5;21;"Mereka cuba melemahkan semangat orang orang UMNO dengan pendakwaan terhadap Presiden.. Jangan kita patah semangat.. Teruskan perjuangan.. Saya kagum dengan semangat ditunjukkan oleh para… https://www.instagram.com/p/BpG7BP5DD-g/?utm_source=ig_twitter_share&igshid=oq54j71uiyh7 …";;;;"1053202779420921856";https://twitter.com/ZahidaZK/status/1053202779420921856
KrstyRahayu;2018-10-19 15:14;0;0;"Semangat nder jangan patah semangat w pernah ngalamin juga hehe";;;;"1053197781479747584";https://twitter.com/KrstyRahayu/status/1053197781479747584
NiSondak;2018-10-19 15:14;0;0;"Ngomongin tentang cinta.., patah hati boleh.., patah semangat yg ga boleh..! ;)";;;;"1053197610238926848";https://twitter.com/NiSondak/status/1053197610238926848
